icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
c0635e,1751151389.0,CYTZ,1751155263,KEWR,PTR2141 ,454.0,14.0,1080,9,1,5
a77077,1751152128.0,KRIC,1751155192,KEWR,GJS4398 ,4333.0,535.0,1052,17,3,5
a781d7,1751145935.0,,1751155109,KEWR,JBU2320 ,,,342,13,0,5
a1270f,1751127333.0,KDEN,1751154809,KEWR,UAL734  ,4643.0,21.0,1294,17,2,5
a126c4,1751139939.0,,1751154542,KEWR,UAL1070 ,,,1453,24,0,5
a90f92,1751149717.0,KCLT,1751154338,KEWR,NKS2773 ,1728.0,236.0,1413,17,0,5
400773,1751128474.0,EGLL,1751154142,KEWR,BAW189  ,877.0,40.0,1531,32,3,5
a7d751,1751149104.0,KCAE,1751154035,KEWR,NKS2654 ,3256.0,507.0,1423,32,1,5
a5cc37,1751145180.0,,1751153920,KEWR,UAL1560 ,,,1638,32,0,5
a3e329,1751152521.0,,1751153847,KEWR,N35HF   ,,,5471,32,0,5
a8ec57,1751117846.0,LGAV,1751153768,KEWR,UAL117  ,8048.0,1011.0,1470,40,0,5
a8d465,1751140539.0,,1751153633,KEWR,UAL614  ,,,1458,24,0,5
a1d63d,1751147139.0,KATL,1751153565,KEWR,UAL555  ,1851.0,53.0,1504,32,0,5
a8e24d,1751150629.0,KIAD,1751153495,KEWR,UAL2366 ,1148.0,18.0,1409,32,2,5
a5cf3c,1751137937.0,MMMX,1751153409,KEWR,UAL2252 ,3104.0,25.0,1479,24,0,5
a4c03c,1751151942.0,KEWR,1751153309,KEWR,405LP   ,5775.0,47.0,5578,32,1,5
ac0e63,1751135409.0,KPDX,1751152943,KEWR,UAL2192 ,1285.0,78.0,1520,32,3,5
a2b8c5,1751143595.0,,1751152835,KEWR,UAL1440 ,,,1398,24,0,5
a81000,1751149410.0,,1751152659,KEWR,UAL463  ,,,1725,47,0,5
a4453e,1751136391.0,KPHX,1751152577,KEWR,UAL2645 ,359.0,4.0,1250,24,1,5
a8e8a0,1751125416.0,EGLL,1751152462,KEWR,UAL941  ,1450.0,43.0,1535,40,3,5
a4493d,1751141207.0,KIAH,1751152331,KEWR,UAL1397 ,2788.0,138.0,1435,24,0,5
a39c62,1751134548.0,KLAX,1751152230,KEWR,UAL2127 ,721.0,83.0,1424,40,2,5
a703e8,1751149724.0,KFOK,1751152210,KEWR,N551HY  ,3626.0,291.0,5825,47,2,5
ad928e,1751147403.0,KCLT,1751152130,KEWR,AAL1330 ,3903.0,320.0,1492,24,0,5
a2c35b,1751115852.0,KEWR,1751151825,KEWR,UAL2284 ,528.0,51.0,1482,32,1,5
a1d49e,1751149972.0,KEWR,1751151674,KEWR,N217MH  ,5720.0,32.0,5567,32,1,5
a5d623,1751141955.0,,1751151583,KEWR,UAL1206 ,,,1645,32,0,5
a16ebc,1751133480.0,KSFO,1751151487,KEWR,UAL2650 ,403.0,3.0,1268,24,0,5
a9f3f9,1751149652.0,KBLM,1751151257,KEWR,EJA740  ,256.0,21.0,1327,32,3,5
a5fa9f,1751149625.0,KEWR,1751151227,KEWR,N4846   ,4800.0,55.0,5076,32,0,6
a230d6,1751148001.0,KBOS,1751151117,KEWR,RPA5718 ,1315.0,13.0,1284,17,0,5
a4493a,1751139795.0,,1751151014,KEWR,UAL1473 ,,,1680,32,0,5
a1244b,1751142370.0,,1751150931,KEWR,UAL1540 ,,,1614,32,0,5
a254d6,1751108059.0,RJAA,1751150776,KEWR,UAL78   ,2218.0,124.0,1607,32,0,5
3c6713,1751120647.0,EDDM,1751150438,KEWR,DLH412  ,2123.0,56.0,1405,24,0,5
a83ef2,1751145560.0,KDTW,1751150334,KEWR,NKS2695 ,1140.0,108.0,350,20,1,5
c03dac,1751146440.0,CYUL,1751150176,KEWR,JZA942  ,3148.0,352.0,1069,9,1,5
4cc27f,1751130493.0,BIKF,1751150010,KEWR,ICE623  ,2672.0,313.0,1536,32,0,5
a2fbec,1751137426.0,KDEN,1751149912,KEWR,UAL1877 ,4918.0,28.0,1481,24,5,5
a92384,1751142212.0,KORD,1751149806,KEWR,UAL1205 ,1336.0,31.0,1558,24,1,5
ad0074,1751134351.0,TNCA,1751149719,KEWR,JBU2420 ,1413.0,103.0,1409,17,0,5
a8b75f,1751137801.0,TJSJ,1751149598,KEWR,UAL1173 ,5136.0,423.0,1499,32,1,5
a8ac35,1751123182.0,EGLL,1751149473,KEWR,UAL15   ,1192.0,40.0,1630,32,3,5
ab1b3e,1751146563.0,,1751149294,KEWR,UAL443  ,,,1619,32,0,5
a12f75,1751133107.0,KLAS,1751148800,KEWR,UAL1499 ,2081.0,47.0,1546,24,1,5
a70778,1751145152.0,KORF,1751148574,KEWR,GJS4181 ,4141.0,449.0,1484,32,1,5
a57092,1751142561.0,KJVY,1751148298,KEWR,N45JG   ,4552.0,609.0,896,2,1,5
a80777,1751146636.0,KEWR,1751148288,KEWR,N6160Y  ,5051.0,32.0,5730,32,0,5
aa8cb2,1751142975.0,,1751148160,KEWR,RPA3702 ,,,1450,32,0,5
c0635c,1751144073.0,CYTZ,1751148073,KEWR,PTR2131 ,989.0,90.0,1052,2,1,5
a2450b,1751135803.0,KDEN,1751147995,KEWR,UAL1233 ,3388.0,5.0,461,13,4,5
a2b198,1751115707.0,KIAD,1751147887,KEWR,UAL1880 ,1151.0,56.0,1679,40,2,5
a9873d,1751131475.0,KSEA,1751147817,KEWR,ASA477  ,1072.0,63.0,1056,2,4,5
a49441,1751122300.0,KIAH,1751147615,KEWR,UAL1051 ,3721.0,183.0,1356,24,0,5
aa7f48,1751117680.0,KEWR,1751147270,KEWR,UAL620  ,1762.0,9.0,1607,24,1,5
a928da,1751145698.0,KTEB,1751147188,KEWR,N69F    ,11562.0,58.0,5727,24,2,5
abbbae,1751132532.0,KSLC,1751147174,KEWR,UAL1261 ,906.0,46.0,1071,2,1,5
ac4d1a,1751140880.0,KATL,1751147063,KEWR,DAL2312 ,1108.0,61.0,1286,17,1,5
a123bf,1751134830.0,,1751146970,KEWR,UAL1530 ,,,682,13,0,5
a2cb14,1751104135.0,RJAA,1751146770,KEWR,UAL3026 ,1818.0,101.0,1464,24,0,5
a8c88f,1751122208.0,EIDW,1751146648,KEWR,UAL3028 ,1924.0,58.0,1274,17,1,5
a445ef,1751143780.0,,1751146561,KEWR,UAL1143 ,,,1405,17,0,5
a31a76,1751129045.0,KSFO,1751146365,KEWR,UAL435  ,505.0,11.0,1604,24,0,5
a2b151,1751134200.0,,1751146126,KEWR,UAL1287 ,,,1226,9,0,5
a8d327,1751137623.0,KFLL,1751146019,KEWR,NKS2691 ,2187.0,73.0,463,20,1,5
c06365,1751141912.0,CYTZ,1751145873,KEWR,PTR2135 ,654.0,45.0,1038,9,1,5
a8a847,1751138010.0,KSTL,1751145638,KEWR,RPA3635 ,915.0,55.0,1065,9,1,5
ab8031,1751131625.0,KSLC,1751145378,KEWR,DAL2026 ,821.0,46.0,1056,2,1,5
a24c73,1751136330.0,,1751145326,KEWR,UAL1513 ,,,670,35,0,5
a8f00e,1751113823.0,,1751145047,KEWR,UAL967  ,,,1585,32,0,5
a44166,1751129715.0,KPHX,1751144934,KEWR,UAL212  ,836.0,4.0,339,28,1,5
a24dc1,1751127281.0,KPDX,1751144819,KEWR,ASA294  ,462.0,85.0,1170,2,2,5
a15d58,1751119257.0,LFPB,1751144746,KEWR,TBJ25   ,2561.0,276.0,1556,9,2,5
a6ab27,1751136870.0,KMCO,1751144480,KEWR,JBU128  ,5266.0,443.0,1056,2,0,5
48ae07,1751112939.0,EPKK,1751144315,KEWR,LOT19   ,337.0,81.0,1100,2,0,5
a97310,1751135494.0,,1751144217,KEWR,JBU1230 ,,,1117,9,0,5
aa0a0a,1751136573.0,KMCO,1751144123,KEWR,NKS2551 ,3199.0,138.0,572,13,0,5
a12f52,1751132874.0,,1751144001,KEWR,UAL1837 ,,,1091,2,0,5
adb65b,1751139676.0,KDTW,1751143875,KEWR,DAL2573 ,1348.0,199.0,961,2,1,5
a87cbb,1751136694.0,KBHM,1751143699,KEWR,NKS2553 ,2934.0,342.0,1428,17,0,5
a448fa,1751132373.0,,1751143567,KEWR,UAL2489 ,,,1743,32,0,5
c084a3,1751139723.0,CYYZ,1751143405,KEWR,ACA1394 ,941.0,5.0,367,13,1,5
a066a3,1751134731.0,KMSP,1751143243,KEWR,DAL2895 ,2015.0,185.0,1401,32,0,5
3c4b32,1751114131.0,EDDF,1751143089,KEWR,DLH402  ,2092.0,88.0,1117,2,1,5
c04ff7,1751126551.0,CYVR,1751142920,KEWR,ACA548  ,2431.0,87.0,1450,24,0,5
a05a03,1751113511.0,LPPR,1751142744,KEWR,UAL145  ,1964.0,52.0,440,20,1,5
a5fa9f,1751140921.0,KEWR,1751142617,KEWR,N4846   ,5669.0,24.0,5954,17,1,5
aa44cf,1751109774.0,LIRF,1751142537,KEWR,UAL509  ,1932.0,56.0,1219,9,0,5
4cabd2,1751116522.0,EIDW,1751142416,KEWR,EIN10M  ,2136.0,50.0,1064,9,1,5
a86e35,1751137535.0,CYYZ,1751142268,KEWR,RPA3705 ,1767.0,5.0,1078,9,1,5
a44588,1751131183.0,KIAH,1751142142,KEWR,UAL584  ,2875.0,122.0,1072,2,0,5
a4dad4,1751116412.0,EGPH,1751142028,KEWR,UAL162  ,412.0,10.0,1069,9,0,5
a1d49e,1751141070.0,KEWR,1751142027,KEWR,N217MH  ,5720.0,24.0,5741,24,1,5
c060b3,1751137953.0,CYUL,1751141907,KEWR,PTR2405 ,1400.0,108.0,1082,2,0,5
a1c66a,1751125160.0,KLAX,1751141745,KEWR,UAL2096 ,738.0,38.0,1060,2,2,5
aa9679,1751136871.0,CYQB,1751141658,KEWR,RPA3651 ,907.0,47.0,1056,2,0,5
a9238a,1751134120.0,KMCO,1751141569,KEWR,UAL1197 ,5679.0,359.0,527,20,0,5
a448f2,1751122159.0,KEWR,1751141481,KEWR,UAL2392 ,1815.0,17.0,1057,2,1,5
a7486a,1751124030.0,KSAN,1751141413,KEWR,ASA233  ,335.0,20.0,1080,9,2,5
39b44e,1751109286.0,LFMN,1751141260,KEWR,DJT200  ,948.0,56.0,1333,24,0,5
a78ffa,1751123023.0,KSFO,1751141093,KEWR,ASA292  ,184.0,11.0,1523,17,0,5
a9bc12,1751135195.0,KSDF,1751141022,KEWR,RPA3682 ,1440.0,91.0,1095,5,2,5
a16e7d,1751115319.0,EIDW,1751140939,KEWR,UAL316  ,2204.0,35.0,938,9,1,5
abe65a,1751129499.0,KDFW,1751140828,KEWR,AAL1794 ,1261.0,13.0,1053,2,3,5
a05a01,1751116182.0,EINN,1751140752,KEWR,UAL271  ,4603.0,565.0,1104,9,0,5
a8b9b3,1751109990.0,LFMN,1751140625,KEWR,UAL273  ,589.0,56.0,913,5,0,5
aa6533,1751134231.0,KATL,1751140554,KEWR,RPA3499 ,1569.0,68.0,1063,2,1,5
47c1c2,1751111799.0,ESSA,1751140349,KEWR,SAS903  ,989.0,34.0,1084,5,0,5
a94ae3,1751128471.0,KDEN,1751140229,KEWR,UAL2267 ,2011.0,62.0,1035,5,3,5
a2b136,1751130990.0,,1751140169,KEWR,UAL727  ,,,691,35,0,5
aa93c9,1751107922.0,,1751140074,KEWR,UAL386  ,,,807,20,0,5
a12403,1751129106.0,MBPV,1751139960,KEWR,UAL1466 ,50.0,57.0,1497,17,0,5
a8f77c,1751112756.0,EGLL,1751139849,KEWR,UAL147  ,1826.0,17.0,1064,5,2,5
a928da,1751138651.0,KTEB,1751139785,KEWR,N69F    ,1197.0,88.0,5994,5,0,5
a41e29,1751133575.0,KORD,1751139659,KEWR,UAL2668 ,1942.0,122.0,390,43,1,5
a5a9e6,1751135400.0,KRDU,1751139555,KEWR,EJA464  ,1012.0,50.0,1057,2,1,5
ada227,1751121586.0,KLAX,1751139462,KEWR,JBU2074 ,863.0,91.0,1065,5,2,5
a4943e,1751121917.0,KSAN,1751139289,KEWR,UAL327  ,575.0,20.0,1477,17,2,5
aa92c2,1751133737.0,KCMH,1751139239,KEWR,RPA3564 ,1040.0,41.0,1057,5,0,5
a5ef0e,1751120569.0,KSFO,1751139149,KEWR,UAL1149 ,225.0,3.0,842,13,0,5
a79d4e,1751137143.0,KEWR,1751139029,KEWR,N59ZA   ,13555.0,17.0,13561,20,1,4
a81a76,1751121484.0,KLAX,1751139012,KEWR,FDX3901 ,1329.0,76.0,1089,2,2,5
a707a3,1751126621.0,,1751138920,KEWR,JBU2216 ,,,1314,9,0,5
a8d4b0,1751127934.0,KIAH,1751138819,KEWR,UAL1651 ,2933.0,115.0,1185,2,0,5
a63e46,1751135053.0,KACK,1751138759,KEWR,GJS4394 ,2039.0,412.0,1130,2,0,5
aa88fb,1751134650.0,,1751138632,KEWR,RPA3405 ,,,1061,5,0,5
a1d49e,1751137697.0,KEWR,1751138626,KEWR,N217MH  ,5914.0,2.0,5913,5,1,5
a1272f,1751133754.0,,1751138511,KEWR,UAL1539 ,,,1110,5,0,5
ad5fe7,1751120980.0,KLAX,1751138399,KEWR,ASA284  ,712.0,22.0,998,13,2,5
49530a,1751111381.0,LPPT,1751138275,KEWR,TAP201  ,1072.0,60.0,1056,2,1,5
a2c338,1751120412.0,KSNA,1751138124,KEWR,UAL1900 ,1715.0,81.0,1054,13,0,5
39d2ad,1751110560.0,LFPG,1751137978,KEWR,AFR62P  ,4030.0,253.0,1067,2,2,5
a12756,1751121603.0,CYVR,1751137761,KEWR,UAL211  ,1522.0,34.0,1060,5,0,5
a16ee0,1751108365.0,LPFR,1751137606,KEWR,UAL282  ,1316.0,45.0,1104,2,0,5
ad8836,1751124851.0,TJSJ,1751137528,KEWR,JBU1890 ,2822.0,347.0,309,35,1,5
a9067b,1751110004.0,LFPG,1751137399,KEWR,UAL55   ,3891.0,116.0,835,20,2,5
a0a8df,1751119871.0,KLAX,1751137226,KEWR,UAL2058 ,945.0,83.0,521,20,2,5
a12f2a,1751125402.0,KAUS,1751137089,KEWR,UAL249  ,1265.0,50.0,1470,17,3,5
aa23b3,1751133892.0,KBOS,1751137018,KEWR,RPA3563 ,1362.0,36.0,385,35,0,5
a80777,1751134784.0,KEWR,1751136492,KEWR,N6160Y  ,5792.0,9.0,6088,13,1,5
a9bfc9,1751132289.0,KCLE,1751136359,KEWR,RPA3441 ,2323.0,86.0,1101,5,5,5
a79d4e,1751133420.0,KEWR,1751136265,KEWR,N59ZA   ,13468.0,32.0,13708,20,1,4
a6837d,1751133646.0,KDCA,1751136209,KEWR,GJS4442 ,1450.0,178.0,1178,2,2,5
a70333,1751118756.0,KSEA,1751136097,KEWR,ASA298  ,435.0,86.0,1065,13,3,5
a73a1c,1751133244.0,KIAD,1751135872,KEWR,GJS4187 ,1294.0,34.0,360,28,2,5
a69b82,1751131386.0,4VA8,1751135729,KEWR,N525AA  ,5490.0,609.0,1291,5,1,5
478f5c,1751107092.0,EKCH,1751135526,KEWR,SAS909  ,4108.0,93.0,905,35,0,5
a46d47,1751124660.0,KIAH,1751135427,KEWR,UAL2726 ,3612.0,214.0,386,51,0,5
a126eb,1751119441.0,KSEA,1751135296,KEWR,UAL1329 ,416.0,93.0,1069,13,3,5
a4bc7f,1751133002.0,KEWR,1751135273,KEWR,N404LH  ,13484.0,5.0,13728,2,1,4
a44963,1751127694.0,KMCO,1751135218,KEWR,UAL1866 ,5831.0,321.0,1049,13,0,5
a8b75a,1751108718.0,LEMD,1751135107,KEWR,UAL50   ,7738.0,153.0,1060,5,1,5
aaea6a,1751123979.0,KATL,1751135028,KEWR,N802MM  ,1739.0,84.0,1314,9,0,5
a8a785,1751127367.0,KMCO,1751134859,KEWR,JBU2028 ,3716.0,237.0,1045,13,0,5
a290f3,1751103930.0,LIRF,1751134632,KEWR,UAL41   ,2100.0,262.0,1071,13,0,5
a8dee0,1751102989.0,LIPZ,1751134557,KEWR,UAL169  ,767.0,70.0,791,35,1,5
a445cd,1751126655.0,,1751134469,KEWR,UAL1578 ,,,748,43,0,5
a0a91f,1751116262.0,KSFO,1751134377,KEWR,UAL2033 ,431.0,3.0,1042,5,0,5
a11fa1,1751105887.0,LEMG,1751134296,KEWR,UAL351  ,876.0,54.0,1050,5,0,5
a2239c,1751132550.0,KEWR,1751134221,KEWR,N237MH  ,5674.0,24.0,5638,9,1,5
a2b153,1751124830.0,,1751134199,KEWR,UAL1079 ,,,1082,20,0,5
a5cc11,1751114738.0,SKBO,1751134115,KEWR,UAL269  ,871.0,132.0,1050,20,2,5
a866c7,1751127831.0,KHXD,1751134067,KEWR,RPA3527 ,3523.0,519.0,1082,5,0,5
a4c03c,1751133000.0,KEWR,1751133950,KEWR,405LP   ,6006.0,13.0,5781,5,1,5
a11ba0,1751106253.0,LEBL,1751133893,KEWR,UAL121  ,1475.0,56.0,1561,9,0,5
aa9990,1751127813.0,KORD,1751133867,KEWR,ENY3374 ,1214.0,99.0,445,43,1,5
a7e276,1751128092.0,KCLT,1751133762,KEWR,NKS2668 ,2585.0,252.0,1067,13,0,5
a4460d,1751124095.0,KFLL,1751133684,KEWR,UAL2376 ,1906.0,35.0,393,51,2,5
a11f5a,1751116342.0,KLAX,1751133625,KEWR,UAL1850 ,1022.0,99.0,397,35,2,5
aa127e,1751126147.0,KBNA,1751133530,KEWR,RPA3700 ,2570.0,14.0,1072,13,0,5
a05669,1751098072.0,LGAV,1751133384,KEWR,UAL125  ,9466.0,1049.0,885,28,0,5
a88429,1751124932.0,KMCO,1751133299,KEWR,NKS2102 ,5272.0,374.0,1263,5,0,5
abb6b5,1751110770.0,PANC,1751133174,KEWR,FDX6022 ,2317.0,37.0,240,51,7,5
ac15d1,1751125704.0,,1751133115,KEWR,UAL3827 ,,,1056,20,0,5
440020,1751101332.0,LOWW,1751132966,KEWR,AUA89   ,510.0,91.0,534,51,0,5
a1500a,1751114820.0,KOAK,1751132872,KEWR,FDX3908 ,1768.0,2.0,1502,9,1,5
400774,1751106884.0,EGLL,1751132768,KEWR,BAW185  ,1138.0,40.0,961,20,2,5
a6c756,1751126934.0,KCVG,1751132710,KEWR,GJS4532 ,2338.0,1.0,1052,13,2,5
c0635f,1751127442.0,CYOW,1751132637,KEWR,PTR2335 ,821.0,106.0,1102,13,1,5
a79d4e,1751128661.0,KCDW,1751132534,KEWR,N59ZA   ,574.0,99.0,13630,35,1,4
ada936,1751129255.0,KLDJ,1751132486,KEWR,N98EG   ,175.0,14.0,13781,13,1,4
a2b8b8,1751103920.0,EDDF,1751132483,KEWR,UAL43   ,1991.0,72.0,1170,5,1,5
ac4107,1751127562.0,,1751132420,KEWR,UAL2630 ,,,1084,20,0,5
a4bc7f,1751128329.0,KCDW,1751132366,KEWR,N404LH  ,1158.0,198.0,13272,17,1,4
a74541,1751128219.0,KCLE,1751132323,KEWR,GJS4381 ,1624.0,71.0,1039,5,3,5
a449a8,1751123436.0,KMIA,1751132233,KEWR,UAL2107 ,2971.0,81.0,535,43,1,5
aa6c50,1751098563.0,LICJ,1751132117,KEWR,UAL736  ,10989.0,643.0,1440,2,0,5
a2b17a,1751116022.0,KLAS,1751132038,KEWR,UAL523  ,1534.0,32.0,1102,13,1,5
a135cb,1751123893.0,KPBI,1751131949,KEWR,UAL1548 ,8366.0,969.0,1110,20,1,5
c010e4,1751117674.0,CYYC,1751131875,KEWR,ACA584  ,2068.0,5.0,1127,13,0,5
aa0b10,1751127064.0,KCLT,1751131787,KEWR,RPA3457 ,4058.0,320.0,1114,13,0,5
a85e2b,1751120227.0,KDEN,1751131686,KEWR,UAL1994 ,2433.0,78.0,1122,13,5,5
a9178d,1751098472.0,,1751131584,KEWR,UAL965  ,,,1054,13,0,5
aa7f23,1751123685.0,KTPA,1751131490,KEWR,UAL2852 ,1066.0,68.0,1163,20,2,5
a24c77,1751118630.0,,1751131309,KEWR,UAL1353 ,,,367,66,0,5
a1d49e,1751129342.0,KEWR,1751131109,KEWR,N217MH  ,5538.0,17.0,5947,5,1,5
a46d4e,1751122742.0,KPBI,1751131028,KEWR,UAL1391 ,9641.0,809.0,1042,28,1,5
a5fa9f,1751129884.0,KEWR,1751130839,KEWR,N4846   ,5756.0,2.0,5496,13,1,5
a0a545,1751104867.0,LPPT,1751130829,KEWR,UAL65   ,1243.0,75.0,1057,20,1,5
aa5a0e,1751127300.0,CYUL,1751130624,KEWR,RPA3583 ,685.0,9.0,1093,20,0,5
a126ea,1751082459.0,KEWR,1751130519,KEWR,UAL216  ,504.0,74.0,1464,5,1,5
abb440,1751125269.0,KCHS,1751130439,KEWR,UAL674  ,1486.0,176.0,1061,20,0,5
a4c03c,1751129442.0,KEWR,1751130417,KEWR,405LP   ,5564.0,2.0,6053,28,1,5
a4495b,1751121092.0,,1751130220,KEWR,UAL1988 ,,,1080,20,0,5
a1ad1f,1751129250.0,KEWR,1751130162,KEWR,N207MH  ,5686.0,9.0,5465,2,1,5
a9f87d,1751127734.0,KSYR,1751130110,KEWR,RPA3492 ,7232.0,1121.0,1071,20,1,5
a5d68a,1751123866.0,KBNA,1751129998,KEWR,UAL2091 ,2694.0,7.0,296,58,0,5
a07dc9,1751103471.0,EBMB,1751129813,KEWR,UAL995  ,419.0,98.0,471,35,2,5
a12709,1751121511.0,KSRQ,1751129631,KEWR,UAL2612 ,10278.0,966.0,1093,20,0,5
4a91b3,1751101962.0,ENGM,1751129555,KEWR,SAS907  ,1065.0,66.0,1065,20,0,5
a9c5c5,1751121545.0,,1751129455,KEWR,JBU1912 ,,,519,43,0,5
a8a87e,1751098021.0,LSZH,1751129326,KEWR,UAL135  ,517.0,126.0,1067,20,1,5
398699,1751100203.0,LFPO,1751129128,KEWR,DJT100  ,2271.0,103.0,452,43,1,5
aa617c,1751125561.0,KBTV,1751128960,KEWR,RPA3591 ,3168.0,568.0,1039,20,6,5
a9fb2e,1751122635.0,KATL,1751128873,KEWR,NKS2216 ,1103.0,76.0,1050,13,1,5
c035bf,1751124707.0,CYYZ,1751128635,KEWR,JZA876  ,1819.0,1.0,1084,20,1,5
a146f9,1751108792.0,BIKF,1751128504,KEWR,UAL139  ,800.0,382.0,1067,13,0,5
aa9d6e,1751098044.0,LIMC,1751128349,KEWR,UAL18   ,1384.0,13.0,364,43,2,5
aa7a1f,1751124137.0,KRDU,1751128252,KEWR,RPA3454 ,946.0,4.0,1114,13,0,5
c0635a,1751123402.0,CYTZ,1751128053,KEWR,PTR2129 ,717.0,67.0,1061,20,1,5
aa0759,1751123884.0,KPWM,1751127825,KEWR,RPA3623 ,1127.0,60.0,1061,20,3,5
a70b2f,1751125037.0,KDCA,1751127742,KEWR,GJS4446 ,1859.0,132.0,1050,13,2,5
a7a08a,1751097586.0,EDDB,1751127533,KEWR,UAL963  ,1885.0,70.0,1542,9,0,5
a9f4c6,1751123205.0,CYYZ,1751127403,KEWR,RPA3648 ,1823.0,1.0,1080,20,1,5
a9dce9,1751121046.0,KJAX,1751127290,KEWR,UAL2734 ,3203.0,288.0,1084,20,0,5
a8d76b,1751100815.0,EGLL,1751127178,KEWR,UAL905  ,1464.0,35.0,1259,5,2,5
a9d86c,1751124133.0,KBTV,1751127021,KEWR,RPA3418 ,3655.0,713.0,1050,20,6,5
ad9edc,1751120747.0,KCHA,1751126952,KEWR,NKS2819 ,6501.0,683.0,1052,28,1,5
aa92f9,1751100271.0,LFPG,1751126787,KEWR,UAL56   ,2932.0,17.0,416,51,2,5
a46d8f,1751119364.0,KMCO,1751126664,KEWR,UAL2120 ,5204.0,344.0,445,58,0,5
a0a8de,1751101081.0,EGPH,1751126453,KEWR,UAL37   ,217.0,10.0,1035,20,0,5
c06d9b,1751117902.0,CYHZ,1751126277,KEWR,PVL2567 ,7229.0,685.0,1106,28,0,5
a11fa3,1751098393.0,LPPR,1751126124,KEWR,UAL239  ,2211.0,113.0,379,51,1,5
acf497,1751121488.0,KDTW,1751126009,KEWR,DAL2577 ,685.0,100.0,452,51,0,5
a0f428,1751096868.0,EDDM,1751125842,KEWR,UAL31   ,1387.0,87.0,998,28,0,5
a4493c,1751113231.0,KSAT,1751125768,KEWR,UAL2233 ,5155.0,401.0,323,66,1,5
a11f9d,1751097353.0,EBMB,1751125653,KEWR,UAL619  ,423.0,83.0,990,20,2,5
a91b44,1751095838.0,LSGG,1751125509,KEWR,UAL957  ,1412.0,64.0,1524,5,1,5
a77c11,1751096085.0,ESSA,1751125289,KEWR,UAL69   ,993.0,34.0,1185,13,0,5
a71654,1751122272.0,KRIC,1751125198,KEWR,GJS4605 ,3643.0,360.0,1115,13,2,5
a9d0fe,1751120952.0,CYQB,1751125090,KEWR,RPA3703 ,770.0,62.0,1049,28,0,5
a7d751,1751121600.0,KPIT,1751124959,KEWR,NKS2652 ,620.0,90.0,1057,20,3,5
a92361,1751114000.0,KIAH,1751124787,KEWR,UAL1886 ,2762.0,107.0,1554,5,0,5
a8fc06,1751116635.0,KTPA,1751124589,KEWR,UAL2204 ,1170.0,61.0,1080,20,2,5
a8847f,1751121862.0,KROC,1751124464,KEWR,RP3547  ,604.0,2.0,1071,28,1,5
a376ec,1751116434.0,KMSP,1751124367,KEWR,DAL2864 ,2088.0,78.0,1043,28,0,5
ac121a,1751112338.0,KAUS,1751124269,KEWR,UAL577  ,1333.0,43.0,1197,13,3,5
a1aa10,1751097573.0,EHAM,1751124135,KEWR,UAL71   ,1932.0,72.0,1063,28,0,5
a3572c,1751114979.0,KMIA,1751124055,KEWR,AAL1801 ,2277.0,66.0,1052,28,1,5
a94b29,1751112457.0,KDEN,1751123969,KEWR,UAL2345 ,4488.0,70.0,1182,20,5,5
ac1f0e,1751112541.0,KDFW,1751123897,KEWR,AAL1796 ,2080.0,157.0,1053,28,2,5
a92d6d,1751100295.0,EIDW,1751123759,KEWR,UAL22   ,1953.0,28.0,1076,28,1,5
a1d63d,1751120828.0,,1751123514,KEWR,UAL2849 ,,,1054,35,0,5
a5d28e,1751115921.0,KMCO,1751123334,KEWR,UAL1227 ,4974.0,321.0,1046,28,0,5
c0636c,1751119239.0,CYTZ,1751123244,KEWR,PTR2127 ,204.0,22.0,1074,28,1,5
aa6efa,1751118402.0,KDTW,1751122641,KEWR,RPA3515 ,650.0,92.0,1009,28,0,5
a73dd3,1751119689.0,KROC,1751122345,KEWR,GJS4523 ,369.0,2.0,393,43,1,5
a6f28c,1751117832.0,KGSO,1751122219,KEWR,GJS4489 ,7072.0,746.0,1042,20,1,5
c060b3,1751118071.0,CYOW,1751122096,KEWR,PTR2331 ,2244.0,167.0,1078,28,1,5
acf5bb,1751112901.0,KMSY,1751121982,KEWR,NKS2283 ,928.0,39.0,1060,20,1,5
ab417a,1751115180.0,KATL,1751121864,KEWR,UAL231  ,1158.0,76.0,425,66,1,5
aa6b43,1751118250.0,KPIT,1751121744,KEWR,RPA3576 ,636.0,37.0,1076,20,3,5
a0bf26,1751118725.0,KBOS,1751121676,KEWR,UAL484  ,885.0,51.0,614,58,0,5
a9f3c0,1751110525.0,KIAH,1751121597,KEWR,NKS2063 ,2638.0,145.0,384,51,0,5
a90f92,1751117286.0,KDTW,1751121479,KEWR,NKS2674 ,1231.0,85.0,1065,28,1,5
0101e0,1751082108.0,,1751121345,KEWR,MSR987  ,,,1071,28,0,5
a63e46,1751118137.0,KRIC,1751121257,KEWR,GJS4192 ,2305.0,299.0,1084,20,2,5
a2bba4,1751109249.0,KAUS,1751121075,KEWR,UAL1760 ,1391.0,43.0,1071,28,3,5
a8e4e9,1751094586.0,EGLL,1751120974,KEWR,UAL883  ,2240.0,66.0,1076,28,2,5
a12778,1751112360.0,KTPA,1751120809,KEWR,UAL323  ,1526.0,61.0,1071,28,1,5
